Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CTNNA1	10333.435262881465	0.24743210965145065	0.21799796946407068	1.1350202493158137	0.25636683417695694	0.7214757451690955
FLII	10525.267667560054	0.12488123766037688	0.2813567170208438	0.4438537632322646	0.6571483151212115	0.9288422846030149
RPL31	10257.180850096714	0.14542116114938977	0.23333484371069027	0.6232295135899041	0.5331337097102063	0.8846948748506663
VCP	10405.316586665778	-0.06635092192077513	0.24603672610916655	-0.26967893358870015	0.7874072688265903	0.955833502744381
CAPN2	10190.802192336092	0.14320672566489204	0.24726030389266657	0.5791739450706845	0.5624718095110102	0.8959155010125692
CCT3	10306.60519262836	-0.36335389534791096	0.22962767810791784	-1.5823610565671704	0.11356716964329648	0.5346093317958183
CHCHD2	10324.460520221452	-0.030086066692814304	0.2775296935015275	-0.1084066584487786	0.9136731195866733	0.9859060272788109
CCT7	10265.341017148105	-0.2270879482891388	0.2507251089211953	-0.9057247966358015	0.36508153436320356	0.804351412829183
PTPRF	10308.78041249859	0.0004909258256206715	0.2787442338568021	0.0017612053129424459	0.9985947621988708	0.9998669468370803
HNRNPA1	9952.341041215373	-0.04930451058137022	0.27827399916798984	-0.1771797247633108	0.8593672209918055	0.9738070121988757
NDRG1	10149.531725371739	-0.6055108804492321	0.24523979990472225	-2.4690563305160023	0.013546989133276476	0.18827407816041153
TRIM28	10233.687509416046	0.2600919547383343	0.29353916368138805	0.8860553783570838	0.37558768645323115	0.8105199809369257
GPI	10179.896666606566	-0.3620779508377983	0.282272831692649	-1.282723344880901	0.19958901811834273	0.667079796193196
MYL12B	9941.36014695138	0.3016478858522971	0.26472367442231043	1.1394820901854135	0.2545021341232756	0.7189538147271785
RPS21	10070.990162787084	0.13873332839004698	0.32183503849263195	0.43106968414572766	0.6664177029210635	0.9298063381603556
EIF4H	9949.942670084829	0.1489609292119713	0.23348052456983026	0.6380015184839088	0.5234726916233504	0.8790778247648532
TRIM8	10052.425893919566	0.5199012075883168	0.27351545678110645	1.9008110682548818	0.05732676380469595	0.40039591941186364
SPINT2	9890.537961488417	0.09278156543587311	0.2659373227553171	0.34888508493123144	0.7271755829839672	0.9444344969510953
PPP1R14B	9887.51301345279	0.14287644819033002	0.2770416215711786	0.5157219604045006	0.6060486145298276	0.9120329840380241
ATP5F1A	9744.425666630339	-0.2604903673606623	0.21550051557984243	-1.20876911435579	0.2267515604903949	0.6966479157305472
ANXA6	9844.959551078327	-0.0931665551062656	0.2744112684164956	-0.33951431967020895	0.7342223114997689	0.9453442823116791
BTF3	9618.310179114806	0.11337511175394034	0.24891020941972256	0.4554859843565621	0.6487596485056748	0.9259579926794236
THBS1	9536.598994650834	0.9720935022221207	0.26296293176934477	3.6966940385148366	0.00021842532404002854	0.011174842934782492
HSP90AA1	9485.21542658135	-0.31002571091026004	0.3468639107185754	-0.8937963891025732	0.3714308415282618	0.8082259596987125
UBB	9741.4755976693	-0.16734624370481033	0.2562162758118135	-0.6531444701339868	0.5136631454055716	0.8741729931178577
AKR1B1	9688.668084618008	0.06027243137629963	0.2555223111611999	0.23587932929377703	0.8135263085490609	0.9623693880525465
FOSL1	9692.436868261006	-0.11515386923662257	0.27264262807746426	-0.42236193968869984	0.672760854049389	0.9327514118782032
PHC2	9684.00409967183	0.3103217588869005	0.2758803940877702	1.1248416543445015	0.26065613974292623	0.7244774940975571
ATF4	9554.88566992916	0.7313877061943094	0.22173196779040616	3.298521694831388	0.0009719536910418283	0.033988989658009165
TPD52L2	9583.857840392446	0.1326750225201104	0.24830189141321768	0.5343294880477412	0.5931135940004157	0.9085662843992005
PPP2R1A	9619.538593977852	0.3880042282545176	0.28494437625021035	1.3616841060720222	0.17329759933213762	0.6350407660785878
HNRNPUL1	9506.704043201544	0.1739755079015846	0.2537903666449355	0.6855087141466816	0.4930229636588388	0.8692730920832255
TXNIP	9366.628561749518	0.35201915814149803	0.22591698133997667	1.5581792747653325	0.11919075651391982	0.5470004361442392
TPM4	9303.453217899863	-0.3294568658559362	0.2629461757575252	-1.2529441240466777	0.21022604230125075	0.6788382792127476
PLXNA1	9509.240509669036	-0.09790527316342422	0.27946578972333735	-0.3503300824775278	0.7260909914353872	0.9440080119975204
GNB1	9328.525535539937	0.21524207281934984	0.21784206751307297	0.9880647722296929	0.3231209271123001	0.7760114173683667
RPS26	9377.253868024252	-0.5111587451735723	0.27654164313916807	-1.8483970058582981	0.0645449315515348	0.42299981227874667
ITPR3	9403.565917835445	0.23700736347609408	0.26971987189787705	0.8787167286132748	0.37955488600793275	0.813402707625015
RPL9	9244.931121144065	0.0154023483002219	0.21969322627849633	0.07010843511714357	0.9441073529722401	0.9918990962272949
EEF1B2	9196.882169627082	-0.1863560782103614	0.22654181375989324	-0.8226122812271477	0.41072851244304154	0.829246373607828
PABPC1	9107.646180208822	0.33425324471158946	0.23039863036384345	1.450760554365014	0.1468465470912054	0.5957385226644216
IFITM3	9306.624972675265	0.4456108731685922	0.27138764772826246	1.6419718321696706	0.1005958417449505	0.5087621475360291
XRCC6	9168.520797593317	-0.2654967960132603	0.22888941328668003	-1.1599348008320953	0.2460753524767717	0.7122648543370607
STMN1	9089.250746421572	-0.07087667495418586	0.2502738205378896	-0.283196519723307	0.7770261960617267	0.9549926983062084
S100A11	9205.811718272584	0.48773344563901444	0.2694436734090365	1.8101499265807477	0.07027254034047062	0.43468317381766514
EFHD2	9168.748397685455	-0.4719197071683096	0.28776029299124745	-1.6399750718305792	0.10101035017375203	0.5096474227682204
ITGB1	8744.747776078462	0.25252621405090603	0.3545470795994444	0.7122501596577859	0.4763098811050054	0.8630184965276568
IMPDH2	9047.996808074373	-0.1410744275253385	0.2566814439196315	-0.549608983692291	0.5825875956904923	0.9040325629504276
H2AZ1	8909.073957810486	0.1884512634418418	0.22313065968228102	0.8445780768549704	0.3983464536769489	0.8236020216426356
DDX5	8771.16395848912	0.6463163350871529	0.303721268609271	2.1279916880586356	0.03333777274038024	0.30599312836706144
KIFC3	9038.00194303729	0.1252654548968853	0.2839165091587089	0.4412052517413212	0.6590644115576884	0.9289555051388989
CSF1	8870.297889471416	-0.6033530627146754	0.2569603723818262	-2.348039338214114	0.018872527974391845	0.22651230573267486
DUSP5	8829.23457853844	0.7272691228555451	0.22321939238007504	3.2580911322311374	0.001121643796566866	0.0378344473129461
KLHDC3	8910.389967896897	-0.08615496587177798	0.2884876911130172	-0.2986434725841601	0.7652120919338354	0.9523998842615405
S100A16	8875.864792225808	-0.2854828349151422	0.2774194434343371	-1.029065704195004	0.3034488007806966	0.7618163232292281
RPS23	8725.521811890867	0.21573512683624443	0.2371385792534013	0.9097428495838057	0.3629581406303065	0.8037241914561203
CCDC85B	8854.99472829104	0.16838157432739453	0.32243484411931594	0.522218914606777	0.601517917997404	0.9111049573313091
HYOU1	8769.358315108724	0.5359568557985639	0.24758512724043522	2.1647376874867152	0.030407779180237616	0.2924294457104843
EIF4G2	8522.09266510489	0.3694687134166088	0.2956511171308893	1.2496780563593788	0.21141717642181435	0.679285428320953
LY6E	8802.777698535063	0.026948935011825423	0.2930404219018059	0.09196320028796459	0.9267272775673718	0.9886771435165821
ODC1	8672.170682250659	0.19504979950910234	0.23222990972030355	0.8398995622227097	0.4009647031148986	0.8241993309149995
MCM7	8717.791255422786	-0.03959644639138725	0.2707071607736713	-0.14627040628782054	0.8837079269262189	0.979538238164059
YWHAQ	8546.744761059477	0.04973801466929512	0.22964760279670846	0.21658407953565637	0.8285324939425804	0.9665169894783607
PSMD8	8706.566411668873	0.11835213227082983	0.2754773208151248	0.4296256835975872	0.6674679510317283	0.9301564985881962
MICAL2	8587.439435863591	0.5557708128532399	0.2265287323574815	2.4534230473518326	0.014150381214921952	0.1930150145331098
SARS1	8592.966990184666	1.332362623121526	0.22458282412599118	5.9326114020815295	2.981539529548181e-09	9.283482023637423e-07
CAV1	8360.888946129775	0.9004457648127479	0.2784829043294913	3.2333969188549245	0.0012232747322112698	0.04092157270502617
DDB1	8599.916328271845	-0.2558841487298342	0.2776799998012545	-0.9215073066586706	0.35678562825562354	0.8013537037969767
TXN	8445.53335813003	-0.21478637406424628	0.24218907409622525	-0.8868541030009822	0.3751574547542168	0.8100794317127138
RTN4	8383.985940911718	1.1286341417190437	0.23761299525452456	4.749883904750586	2.0353346109943017e-06	0.0002477752081699905
RBM3	8391.110487260763	0.23528784539336642	0.2249532180557626	1.045941229144995	0.2955881674727622	0.7547497271016389
PRDX1	8426.367304203375	-0.3134206950400172	0.23313602855103582	-1.344368337180481	0.17882930733797997	0.643284895603029
SLC1A5	8561.464580876416	1.479208177498182	0.2800002399334539	5.282881821278929	1.2716742964675204e-07	2.3666297165638647e-05
RPL7	8283.67508483711	-0.05692756069958499	0.2604130509756265	-0.21860486825183412	0.8269578602068575	0.966261886519743
GNB2	8500.183656769195	0.1265992430544853	0.29405332923832417	0.4305315752840167	0.6668090030783318	0.929888300262333
AP2B1	8277.985394806017	-0.11275565656545933	0.21939111643692244	-0.5139481415505623	0.6072882480072155	0.912520901293726
RPS28	8367.374321439655	-0.04910751086707483	0.2731035438543694	-0.17981279251821453	0.8572995403345647	0.972553654446458
PDIA4	8233.774660116098	-0.33004133786316264	0.21857932565266386	-1.5099384943094705	0.13105911906158144	0.5688949589077923
DYNC1H1	8185.26934786756	-0.13767308488155525	0.22223097491254118	-0.6195044814780495	0.5355840705420966	0.8857652386258514
EZR	8196.804433848518	0.27930882393682244	0.21935812294937962	1.2733005743365038	0.20291140300428712	0.6717444126468931
MT-TN	8210.268927096382	-0.11806399122647313	0.29132976312550707	-0.40525894079558994	0.6852871840399851	0.9354949210440378
MPRIP	8116.715510832721	-0.02683081709461475	0.22760576533984167	-0.11788285351451112	0.9061604794229629	0.9843437988820659
KRT81	8153.636217108503	-1.1192426312315853	0.29503712014279937	-3.7935654696258774	0.0001484994534563483	0.008290878106592191
PHLDA1	8060.899500828407	-0.0921747335384064	0.21508606811557493	-0.4285481358507934	0.668252096032647	0.9301641752806558
UBA1	8146.843961999967	0.2383271937396055	0.28162405443438965	0.8462600761084098	0.39740767448147307	0.8230704997718279
ILF3	8015.721816384864	0.009623790481868488	0.25175327356179006	0.03822707186965907	0.9695066364358634	0.9979295603295879
COTL1	8012.383349112636	-0.34483286923751016	0.25829662496479894	-1.3350266163350162	0.18186763530318883	0.6457487936325593
PPIF	8028.370599440385	0.08894775502126197	0.26251692572551916	0.3388267433630677	0.7347402534241011	0.9453442823116791
EIF6	8061.325159811401	0.1179123353123132	0.2958743068068992	0.398521712090628	0.6902456569551227	0.9364754123914759
EEF1A1P5	7898.130914300819	0.47678232369773915	0.22502304896926434	2.1188154985974896	0.034106062423658406	0.3097090615263339
SYNGR2	8036.523075954351	0.09713737144668143	0.2924101122684584	0.33219566414139845	0.7397415175568226	0.94613771675103
LAMB3	7921.468696597033	-0.14268132095662947	0.2680909931063654	-0.5322122884599129	0.5945789729239355	0.9091440159797346
GRN	7914.976763377178	0.23065702307401909	0.2768257825127397	0.8332208834753464	0.4047201667985941	0.8266461739164928
CKAP4	7809.011768300145	-0.3186561529605653	0.23576136011643972	-1.3516046599119755	0.1765018188192361	0.6398936042476882
RPL34	7716.967081862084	-0.013864828812553374	0.22589688759848095	-0.06137680319525841	0.9510591258918538	0.9934429800752791
AJUBA	7808.6308552970595	0.5022062990518091	0.2446596212272813	2.052673410236644	0.04010426253401555	0.3352236007683251
EHD1	7865.0589581586855	0.09267087258879272	0.2937195858008962	0.3155079779106442	0.7523759946710279	0.9485843116117905
MBOAT7	7824.0230147528955	-0.16854947240466991	0.28860750524537815	-0.5840093183348325	0.5592140427564567	0.8951505205225099
CDCP1	7739.462988450225	-0.16143293475933473	0.22984456489462982	-0.7023569812640217	0.4824565660769309	0.864609645451182
EGR1	7743.869235686511	-0.06834131471105524	0.24479269797955078	-0.27918036475403474	0.7801064114568372	0.9549926983062084
PSMA7	7726.452524788684	0.091913506607269	0.2621629194454225	0.3505968990645288	0.7258907832408397	0.943932027263066
CD74	7800.155737948135	0.8165856255610408	0.27231267779545687	2.9987058706624206	0.002711289125982741	0.07085650749157374
EIF3I	7720.556791518441	-0.20429539140353242	0.2591012344927504	-0.788477105496958	0.4304176851009771	0.839641815777333
DDOST	7722.563558126621	0.11327216426313401	0.2648959239415941	0.42761006880615104	0.6689350341020595	0.9305697222694009
CITED2	7625.50047669584	0.7029707738950303	0.24157800740033678	2.90991212925308	0.003615303846235665	0.08454818120842618
RPL21	7577.897339866683	-0.2975833677410884	0.26946584358355324	-1.104345410845426	0.26944333117917907	0.7321971727222124
FOSB	7645.116724098283	0.2444731805941455	0.25093584667756613	0.9742457438066844	0.3299345368480353	0.7806473894646412
MT-ND6	7574.155402059059	-0.5925442492336389	0.24159748792994057	-2.452609314404243	0.0141824279988194	0.19328930280209167
HPCAL1	7636.978743949989	-0.0483216288054	0.27842950568400887	-0.1735506755531882	0.8622185988234324	0.9747523509723366
SNRPB	7615.059726170777	-0.025938681549555854	0.28557452973740044	-0.09082981445651937	0.9276278194520504	0.9886921219635408
PSMB4	7578.19652205898	-0.2462730253330596	0.27175152830159033	-0.9062433866415844	0.3648070433121332	0.804351412829183
PLK2	7363.787710215075	-0.04832348639805611	0.29419604551306305	-0.16425607051849522	0.8695295625645789	0.9762514907653718
ERRFI1	7360.247453084669	0.17532382032833924	0.28511488283855724	0.6149234251921326	0.5386052919085316	0.8871371156969876
HDLBP	7451.156611997921	0.04515987737325922	0.21885482393432484	0.20634627357727808	0.8365204351050504	0.9672976978135888
CYC1	7583.887807556053	-0.25265306074627386	0.3023638112202398	-0.8355929227332137	0.4033839515615649	0.8263456806640035
MAF1	7578.75309473422	0.13588052990626442	0.2922154288344912	0.4650012165621351	0.641930585386812	0.923059794944316
TIMP2	7519.442175579177	0.3502230808624073	0.2466109486632048	1.4201440883336651	0.15556573715848163	0.6085442982200957
CSRP1	7530.482652919191	-0.07851628495616576	0.25960875347522894	-0.302440822603686	0.7623160389504143	0.9511084138470913
EIF3B	7473.086853635589	0.07376671424834767	0.24319818552928493	0.30331934462342025	0.7616465053052164	0.9510978214367073
EMP3	7532.341349890467	0.27146266470779884	0.2799620089842698	0.969641079847557	0.33222542892410567	0.7825228280055565
CD9	7459.3148757809795	-0.18126418024717053	0.24640829850868143	-0.735625307038043	0.4619587570327772	0.8566686788589734
GAS6	7471.1295135773835	0.24141826956967802	0.2848161514933172	0.8476284378673749	0.39664493171124626	0.823026796019068
ERGIC3	7448.316502939871	0.05278173228273148	0.27420406471417885	0.19249069971938382	0.8473578522441846	0.9701374125483966
TMED9	7417.758150146787	-0.07578136577299036	0.275013126741027	-0.275555449556238	0.7828895313393538	0.9549926983062084
RALY	7428.174818979259	0.2936398570854901	0.2891335806865995	1.0155854480416615	0.3098268373686235	0.7671481545329594
IRAK1	7435.328017131068	0.7831261979597558	0.2953989365481736	2.651079950086563	0.00802348461524546	0.1407456548271281
MT-TC	7346.931963408958	-0.002304386043666113	0.2621958399315428	-0.00878879712305035	0.9929876447434458	0.999593568517852
LRP10	7352.067542028623	-0.16747920541585742	0.2667917219125444	-0.6277526312107911	0.5301660012795983	0.8830648871374698
H2AX	7377.346553478313	0.15363755018813272	0.2953384753698594	0.520208381233528	0.6029183443642309	0.9111049573313091
SH3BGRL3	7306.089818966194	0.167714851151739	0.2889331264049682	0.5804625216863162	0.5616027535684526	0.8953821119634673
DRAP1	7274.112201886465	0.060366911160335476	0.30556426325784214	0.19755880650675595	0.8433902671388528	0.968291374217499
SEC61A1	7264.599049505102	0.26327609832857546	0.2645529385149699	0.9951735928787568	0.3196518428127435	0.7735869974458945
WARS1	7220.33270888386	1.6647318996731384	0.23130165978076903	7.197232831147838	6.144678859026226e-13	3.430637772637711e-10
