Term	fdr	es	nes
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	0.19251501073110594	0.3979940381150387	1.5006260236254316
positive regulation of glucose import (GO:0046326)	0.19283872717359174	0.5344217043457244	1.4999587682891324
BMP signaling pathway (GO:0030509)	0.19285410527125696	0.43436497922544853	1.5114649896305845
peptidyl-tyrosine modification (GO:0018212)	0.1928831418986322	0.4357281176545493	1.5056639636425924
regulation of angiogenesis (GO:0045765)	0.19289572339249056	0.35768410951406826	1.5109229846596228
iron ion transport (GO:0006826)	0.19301831794870358	0.43829703993670505	1.5091621384943334
regulation of mRNA splicing, via spliceosome (GO:0048024)	0.1930577986478238	0.3855626746988669	1.5014700845998576
regulation of establishment or maintenance of cell polarity (GO:0032878)	0.19315629530108339	0.5537839493548568	1.5096116973816593
regulation of chemokine production (GO:0032642)	0.19327952507413274	0.4764385333713583	1.511788529578588
positive regulation of gene expression (GO:0010628)	0.19341896647191822	0.31370730474917974	1.4989915497294821
nuclear-transcribed mRNA catabolic process (GO:0000956)	0.19362849176729802	0.34509051228017534	1.5100361860397165
positive regulation of glucose transmembrane transport (GO:0010828)	0.19410023338622165	0.4882828921473475	1.5118339720252236
positive regulation of nuclear division (GO:0051785)	0.1954481244981005	-0.5181976920102151	-1.6333430799257955
fatty acid derivative biosynthetic process (GO:1901570)	0.19629440521132296	0.48888134121651194	1.4960127195135895
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	0.1968340933004914	0.46338040808937053	1.4961417657619327
regulation of immune effector process (GO:0002697)	0.1969229052650117	0.47601769949252914	1.4950112009305565
autophagy of mitochondrion (GO:0000422)	0.19733760897972352	0.44717533742351606	1.4941638832863573
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	0.1974719079235321	0.3973275521160951	1.493678183232353
positive regulation of mitotic nuclear division (GO:0045840)	0.19854999766039702	-0.4799589015791791	-1.6270122871558321
positive regulation of nitrogen compound metabolic process (GO:0051173)	0.19870853149731044	0.5535234599009777	1.4923477762863235
positive regulation of mRNA splicing, via spliceosome (GO:0048026)	0.1987249116320619	0.5627171619150277	1.4908008367096786
alpha-amino acid metabolic process (GO:1901605)	0.1989855092248747	0.4679746165798567	1.491084964315217
Notch signaling pathway (GO:0007219)	0.19908797473568987	0.4150158692058452	1.4916822814820179
melanosome localization (GO:0032400)	0.19957229436652632	-0.49505915589898747	-1.6281280587287195
protein-containing complex disassembly (GO:0032984)	0.20197209021086773	0.42481967457517755	1.487851801186884
DNA replication-independent nucleosome assembly (GO:0006336)	0.2021597131483016	-0.4283643458416612	-1.6127803634040696
positive regulation of cellular metabolic process (GO:0031325)	0.20426960369134897	0.3665350410442995	1.485575822036117
base-excision repair, AP site formation (GO:0006285)	0.20503368457224075	-0.521860027907757	-1.6132254647289561
lymphocyte differentiation (GO:0030098)	0.2051988186397685	0.4202480489016978	1.4831981666801939
regulation of interferon-alpha production (GO:0032647)	0.2053596122470853	0.5027461088369508	1.484331557295533
regulation of autophagy of mitochondrion (GO:1903146)	0.2056140990811616	0.5217604019602642	1.483499999835999
retina homeostasis (GO:0001895)	0.2075919870723043	-0.5971395322351848	-1.6136672174471247
mitochondrial translational elongation (GO:0070125)	0.20781397699038417	-0.37935090125624366	-1.6069507843613262
positive regulation of cell adhesion (GO:0045785)	0.2081056071441331	0.3949000438509183	1.4793754113300674
regulation of myeloid cell differentiation (GO:0045637)	0.20817383032097217	0.4062096440774571	1.47982017139017
regulation of protein modification process (GO:0031399)	0.2083784054376386	0.43554769719225095	1.4808054219481157
negative regulation of protein modification process (GO:0031400)	0.20870633346701906	0.3917278922378243	1.480090645397199
error-prone translesion synthesis (GO:0042276)	0.20871223622586837	-0.5302482970949403	-1.6149476274797845
glutathione metabolic process (GO:0006749)	0.20900858905646272	0.4638131260438482	1.4771919237113638
axon extension (GO:0048675)	0.209536071838755	0.5058054511561264	1.4773848708377064
negative regulation of signal transduction by p53 class mediator (GO:1901797)	0.21019861081371108	0.5768163251148201	1.4774611884283888
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	0.21034047468768982	0.4869751089440217	1.4758953403495874
response to organic cyclic compound (GO:0014070)	0.2105731441325558	-0.474702411114415	-1.6159793721177809
sulfur amino acid metabolic process (GO:0000096)	0.2112895394403998	0.5531750449739941	1.4736275795460558
negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	0.2114042655941563	0.5374089005125643	1.4745641703682173
response to estradiol (GO:0032355)	0.21192656266161441	0.49443562350948456	1.4711887002817812
dicarboxylic acid metabolic process (GO:0043648)	0.21201035326536305	0.40748108662513727	1.473716018260344
positive regulation of protein binding (GO:0032092)	0.21255458494756022	0.4101948541735981	1.471290413379541
cellular defense response (GO:0006968)	0.2125697241630123	0.495554856994665	1.4672697992464103
regulation of B cell proliferation (GO:0030888)	0.21260084993806494	0.486667618556832	1.470121911813044
positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	0.21281138881413256	0.4833938104540515	1.4695040787935507
regulation of programmed necrotic cell death (GO:0062098)	0.21281506850754497	0.5123334541442409	1.4676832057703633
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	0.2129788194072292	0.41475429279743126	1.4686709497587076
positive regulation of toll-like receptor signaling pathway (GO:0034123)	0.21306034900189036	0.49655275754644873	1.4716097455772255
regulation of cell cycle (GO:0051726)	0.21329373993835538	0.3138085480926707	1.4718988943168854
regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)	0.21341408457611508	0.5380925675535251	1.4678155550774625
peptidyl-threonine modification (GO:0018210)	0.21357799591212254	0.39794488444220166	1.4598279616901437
macromolecule catabolic process (GO:0009057)	0.21369773384572205	0.4815640588210724	1.4657674263104914
regulation of DNA-templated transcription, initiation (GO:2000142)	0.21379770721710203	0.3976549951599967	1.4652195994589465
photoperiodism (GO:0009648)	0.21404090896460284	0.5017227391590643	1.4577744246003665
receptor signaling pathway via STAT (GO:0097696)	0.2141213387378212	0.48264897665487894	1.4552940928187155
negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	0.21417012195096913	0.43919054698596727	1.4567836273786727
negative regulation of cell motility (GO:2000146)	0.21425102999174264	0.36708122272852023	1.4599039992479168
regulation of BMP signaling pathway (GO:0030510)	0.21426290778209892	0.39850098674991025	1.458622054450632
regulation of androgen receptor signaling pathway (GO:0060765)	0.21430810103296932	0.4834343488804712	1.4520966012655676
regulation of mRNA processing (GO:0050684)	0.214484206299761	0.4458498022555645	1.4570588764592471
mRNA splice site selection (GO:0006376)	0.21450479115625415	0.4674535846656842	1.452982376058274
activation of NF-kappaB-inducing kinase activity (GO:0007250)	0.21451308247824236	0.5185835869315458	1.4579529018897368
regulation of cholesterol metabolic process (GO:0090181)	0.21451905056068016	0.49966291599820056	1.4524843052684728
regulation of cholesterol transport (GO:0032374)	0.21468174841183754	0.5016477803117286	1.4554060277102148
positive regulation of NIK/NF-kappaB signaling (GO:1901224)	0.21496846063252611	0.41462969269776967	1.4599713059895851
steroid metabolic process (GO:0008202)	0.21501470745852733	0.4015379189338906	1.4542147287500697
negative regulation of cellular response to growth factor stimulus (GO:0090288)	0.2150273833440076	0.3920078009640157	1.4536510486999632
heart development (GO:0007507)	0.2150282070477572	0.3525341333616946	1.4631024053041535
regulation of cell-matrix adhesion (GO:0001952)	0.21507253301857893	0.39270654398757865	1.4556543272072506
response to reactive oxygen species (GO:0000302)	0.2151726207278124	0.4164164486420625	1.4530195427352042
substrate adhesion-dependent cell spreading (GO:0034446)	0.21520167676936086	0.4271114089130461	1.4511182616563838
regulation of heart rate by cardiac conduction (GO:0086091)	0.2156710890816662	0.53769209286833	1.4599896877421294
epidermal growth factor receptor signaling pathway (GO:0007173)	0.2157463265009193	0.4180037898378845	1.4631647431764971
aortic valve morphogenesis (GO:0003180)	0.2158284277149788	0.46556545919559367	1.4500857132819793
regulation of phosphoprotein phosphatase activity (GO:0043666)	0.2158493918818912	0.43233696403729455	1.46091071735057
positive regulation of biosynthetic process (GO:0009891)	0.21595953458088882	0.4599563042603887	1.4604104328649015
fatty-acyl-CoA metabolic process (GO:0035337)	0.2159998145801232	0.4973655245299423	1.4613226972250732
cortical actin cytoskeleton organization (GO:0030866)	0.21669608615307323	0.5349225003634698	1.4614091583748765
negative regulation of blood vessel morphogenesis (GO:2000181)	0.2173239641784246	0.38998362182223745	1.4484725411190755
telomere organization (GO:0032200)	0.21758074011146153	-0.4404241271394888	-1.5995724433226122
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	0.21821725109953682	0.5174161632669619	1.4472223552196708
DNA metabolic process (GO:0006259)	0.2195609070218316	-0.32457755559609713	-1.5957935123279257
regulation of chemotaxis (GO:0050920)	0.21973750368672426	0.4773525424798739	1.4437133316454702
positive regulation of transferase activity (GO:0051347)	0.2200247588944542	0.33616570446527877	1.4429800160398008
folic acid-containing compound metabolic process (GO:0006760)	0.22009303519148893	0.5275020213785656	1.4424746702279347
positive regulation of apoptotic signaling pathway (GO:2001235)	0.22025228424409127	0.39327338313451704	1.4438079867051783
DNA biosynthetic process (GO:0071897)	0.22048991544941962	-0.5282499822651479	-1.5932942207548149
negative regulation of cellular metabolic process (GO:0031324)	0.22069144015258402	0.42755102556353913	1.4449535416289283
negative regulation of smooth muscle cell proliferation (GO:0048662)	0.22090273201672664	-0.5180860070589194	-1.5909918042475588
autophagosome maturation (GO:0097352)	0.22093540230158823	0.44954573097955625	1.4438601364647297
regulation of glucose import (GO:0046324)	0.22139683297255555	0.4597650561120926	1.4408546041901875
negative regulation of stress-activated MAPK cascade (GO:0032873)	0.22154943812569172	0.45453626490676324	1.4439436226664835
endoplasmic reticulum tubular network organization (GO:0071786)	0.22196443489658294	0.5114160713067106	1.4409437834535677
endoplasmic reticulum organization (GO:0007029)	0.22393308385068128	0.3838194185651687	1.4389418669744878
positive regulation of protein localization to plasma membrane (GO:1903078)	0.2241867868579067	0.4312549938868709	1.4364047699018654
sprouting angiogenesis (GO:0002040)	0.22457685221258358	0.41018283339115963	1.4376885482558464
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	0.22461089259184305	0.380036208774733	1.4366373354916167
regulation of RNA metabolic process (GO:0051252)	0.2247204391992474	0.4018983177268069	1.4380148551567034
cell surface receptor signaling pathway involved in heart development (GO:0061311)	0.22503768253928536	0.5202681422035431	1.4368804546455929
mitochondrial translation (GO:0032543)	0.22519453668944994	-0.362863186738989	-1.5783499360690512
brain development (GO:0007420)	0.22598083851086223	0.35334357496993823	1.4345788463452744
positive regulation of cell migration (GO:0030335)	0.22733268558402867	0.3171156315648612	1.4315566287065178
negative regulation of signaling (GO:0023057)	0.22770132449505512	-0.5674510266592033	-1.5791702496096778
folic acid metabolic process (GO:0046655)	0.22774255619601297	0.5151461450751409	1.4318125124351864
positive regulation of secretion by cell (GO:1903532)	0.22799361565172147	-0.40595749128184155	-1.5829568478421838
regulation of mitochondrion organization (GO:0010821)	0.2281375067516077	0.4236880527632237	1.4321258568155826
response to peptide hormone (GO:0043434)	0.22834211364637794	0.420874697222451	1.4323840674246948
regulation of cytosolic calcium ion concentration (GO:0051480)	0.2295024219045634	-0.4075852625046104	-1.583941952577701
bicarbonate transport (GO:0015701)	0.2295158184210333	-0.5178257788621906	-1.5800546240508324
negative regulation of mitotic cell cycle (GO:0045930)	0.2304554960824387	0.4120699584537244	1.4282752544402313
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)	0.23116677847775488	0.47464380357059793	1.428275383535904
regulation of cell-substrate junction assembly (GO:0090109)	0.23546089129660816	0.46219132930713286	1.4249558830647766
